Link,Job Title,Company,Posted Date,Location,Hourly Pay,Employment Type,Work Days,Hours per Week
https://www.indeed.com/rc/clk?jk=759d65ef58d5a26a&bb=OjXWETZ17JDDMOGMX-7DgevGVnDVEa3z8Lfk1cX5tmuYBo58vlrxwD4rK-ShFJwoPKsLsPXYbQWb4KzKomM78RkhmlAlHUy8hBTZvEbu_Ltb-KRV9F6QbNCgEBWaaAkT&xkcb=SoDp67M30TXdEHy7R50BbzkdCdPP&fccid=cd1c3d47c8f85e86&cmp=Commonwealth-Plaza-Condominium-Association&ti=Maintenance+Helper&vjs=3,Maintenance Worker / Class C / Helper C Janitor,James Kilmer Condominium Association,EmployerActive 4 days ago,"Chicago, IL 60610",$18 - $20 an hour,Not listed,Not listed,Not listed
https://www.indeed.com/rc/clk?jk=35e183d135612e42&bb=OjXWETZ17JDDMOGMX-7DgfEHgwF_bfyEZDKvyVXLUDTW3piF6SNGdJN8rdw-YgVSHBVGzcXnFdUXJbbaum1dyNlAiodqBAGgfPQnUCg8fOd1z8W15O2kS9Syz39gt2r1&xkcb=SoD667M30TXdEHy7R50FbzkdCdPP&fccid=ea21f020f088e09e&vjs=3,Custodian,Superior Air-Ground Ambulance,Unknown Date,"Elmhurst, IL",$17 - $19 an hour,Not listed,Not listed,Not listed
https://www.indeed.com/rc/clk?jk=d09312bff5402efa&bb=OjXWETZ17JDDMOGMX-7DgaksPz4kUKRCOGTq2R-ED8NTSraQkqEZR-KlplNaf13Cuk0NkwSQZlTbjtoXI2rjWjCZUdkadc2q1W5jIgR80gUoGeMbW8j0_YeaXYRS-Rmu&xkcb=SoBO67M30TXdEHy7R50EbzkdCdPP&fccid=782f40dc49fc1362&vjs=3,Janitor,The Community Builders,EmployerActive 5 days ago,"Chicago, IL 60615",Full-time,Not listed,Not listed,Not listed
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AE5ba0e_TxpHVfdE66xLW5cGvJBxuEVAafNR_J9giSifvzTaLO2tVT5TuVuaHBT4zVS-7VGir2ESaZyIkylFKIFOMwsa4onHlzjrle3kTeq06e9-agPJD5MrHFcXfYz7zFIirGiH89wPdD7o5nna7UT96nmnTwwQG4XtIJ9PS8KB2KEDlTREId10LI5jDshPVHAbDlF6Xmx-4VlHGJQTuH8qYTzDilVXYhO-Ckpyd13MR-beSstwI6AsW3em_xVpfwsBhtR2HiBSwTiVtE30oqDFtygqjXN7R5jVo6rYbOumTYpcJRDYY5FdAT82vgigUngorlB2NxrfdKjDSgE0D3gkB50m8xvydIiJtrelgpaGSdF5CD5fFszSy1zEQKqgFDdpVNPQML5uwv6go-mq17uKzkCEEG2yP3EWt2x4-3XcwxSY3TER-jdIxIKDBKWWh_GwoPuf_2r5df2QCGgcUktRE8r4n7vWeHAaLQ1MRYFD1gvRsqUrnCZ7Ak9wFQnfI5cvc23IuFATQ9o1vXSDClDTVSZYzarzxgDmR_6p4CX6U4Tv8UJsaPDlZGOJ25ERxoyujMIka72fp9WF_ZSyxS277vEbyz3EQzHlV1w_-K-zT9OLseRUVJ5dbfxoDo0HHXfep732DZeIDvsmzZldPFY-rmQKtMirA=&xkcb=SoAh6_M30UL9hEy65Z0JbzkdCdPP&camk=ethIe0s0hefCPyQLbi1VnA==&p=2&fvj=0&vjs=3,Janitor/Porter/Meeting Room Setup,Midwest Management,EmployerActive 4 days ago,"Aurora, IL 60506",$18 - $20 an hour,Full-time,Day shift+12,Not listed
https://www.indeed.com/rc/clk?jk=4acf7c67d80c69b4&bb=VsYXpZ5xtFmkVNZOzOKYuRqS5dXJKpFIToUKcFXWtuknsFqJVrB94tZYJ2euNTsxy1uLQAyy6fNja3OddWroGijF0xNJvFrnD5DFmm0x0_HAbWxyN6pkdg%3D%3D&xkcb=SoCV67M30UMOgKSw5p0CbzkdCdPP&fccid=ea10be8bb95dc939&vjs=3,"Full Time Sanitation Team Member (Cleaner, Housekeeping, Custodial)",Whole Foods Market,Unknown Date,"Wheaton, IL 60189",$16.00 - $25.40 an hour,Full-time,Weekends as needed+1,Not listed
https://www.linkedin.com/jobs/view/4187673937/?eBP=CwEAAAGVqCEdYL2NMh_MY_NfEF0fhSlhmWmPO2BeV-EHNnLHAEj_bCqXSYDrDpUi0VvaYUuQ8Y4TXUYWynPIKayYsxMkvZNIAlyZgZVnGmOsVBdIfZVSl9rnUPCbmyS58GptBNnNKEaqdAe0fP86RB8dS7gvCxr9v_2sXYyg4lHevHaffgvczdSFwzr_curlZAUg-9eu8Ce4k7b-EdEu5LExPD6vH4rnC6AlgYHok7QdQgC5glDMOPFmxawAFmPP7etF4nozG8MJTEuFpD5tay1ZkLWSZbcbXkta3pTbR0jzJ4ofPSkMzW1tfsJWF51rbmFapsvX_4Lc1b5dmG_nhHiMcPKkuOAhEhx2F8k-aRW-nudIxEzJE6Hwn8pwdjqM2gEWnwdHGkaolGfeYvNWEz3MQ7Bf3gq0Co3-0LonqnrlR4X1M5n6GjtY4ddIohZrwrUg3rsoUMDBdH7sPIKAXg&refId=FWhLq%2Bxccad6B84weMBbpg%3D%3D&trackingId=SObHK63O59hq7GT%2B8kZ3RQ%3D%3D&trk=flagship3_search_srp_jobs,Janitor - Temporary Day Position,Allied Universal,,"Chicago, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4176607135/?eBP=CwEAAAGVqCEdYFPh5Odi9w39nK137dWu0_Ah6NVoZ5xFMpx-HcqvqDtcbS9JGCU1hhWwKwuhCT56Zh60OvSqWAnsnYVmCWf9jLWJZoIjn0p_NuFEYGbQCnS51KLQ_3HN60zCmAM9eAmSGsk_ByshGdrGfdQGnXEvMg7sBEfCmrbX7giVMqgPBeWaSx4fuQODulW8zbbQmeBZyum4fR7YkbIHswtDSp0QfOc6jdIPdCI8Lbg_Dw0TdsvFeVsutrlYI7XdQmH5O4YGVwdwmCBG4TnSwwFR5S4uB-v66i8cZUYwpXP4wTAEZui4q4XzmReEi1FCXZH--OMRNCjcDLYm_ei0WSqk1Qg1b_mub-X72qUQHiWbk-MkIvS46QhHBBznqSiUm7zQzZaw0UcIZn-cmqNrdlRdeWF8cH1J4nXftNp9Tp67Qbpu56-pXZSCPf3sogucY80ITXRkpP_tbtAIMDHjgrB9hnfyGSjSzGlApvvzejiuL6PzXHkd0nTnbF1s9qmuuW4&refId=FWhLq%2Bxccad6B84weMBbpg%3D%3D&trackingId=wYe6xA7hB%2Fk9lINId2ROsw%3D%3D&trk=flagship3_search_srp_jobs,Helper C Janitor,Waterton,,"Chicago, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4148118754/?eBP=CwEAAAGVqCN-vNxW3ywAEu42tQBz-TnEQZ0_7nJ4EzqXOWHD4b7CayT31QCbWvyAr3fd62L6lmwz-KxTAyW6yVWucqgxZkSVjv1xuHEZjgzxaoopqKiAD6Az2ltvs5WFxOMMQ8Up5TvKk84nYeeDAfJdLG-ws1jEt5fBODrMRAxShtp-I8DYDe_h-sOKdTAz5QBFF4-kkcTb6D__07ZXNNoMCtXBXXHRnUA8J3MuLlpYPuDnYndAyZVqWAzknBZeee7uXQRu-Qq7IZdkQELasRd2gQxfrsyIYRLdgEEVzX4r19ioNAkKY5s3HcrqxvlfmVRh5Se0OyCoFqSxgpfi3lTx2sgCZYqiiDh5hQ5cB6ro7Mu0uAdNL_mlBTL10mV40ZGd5rYJeu56BMIdEATsxLdOmIZ3Z3zB-9iOjFIOKdJfbhchwjXPJ4D3lnzsYwmbLIP7AOpdxTBJxvKyZnnQC8pplOeOmsWnCNxaC3_1WwVFJGrIY4yxqiX9sYCe0kjTYTJzowk&refId=GQDIOv1HoeUlN9BEdK8RSg%3D%3D&trackingId=sSPsd4QcTS4a3j4frHXAgA%3D%3D&trk=flagship3_search_srp_jobs,Janitor,Argonne National Laboratory,,"Lemont, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4174962220/?eBP=CwEAAAGVqCYQm-aESVX3nHJ1HMCWkwWS8VFidNYfARTqbP4Bj9fEFb5d2S_nmPjwttnhcSSQKgPcgZBkqqcfRKAAX_IiXcRH_3oL3vIXuueUE4CqoYJzVMXMYEkft1TEcVHEap3W_lGvhrfdz1i2zqxVoyVKbLkb7zwkuHQjgRehiF8ZsjhKvf3id22A1ezYh4JJhj8MD7LaNiZoYQDtIg30GULGHzXNwXQkndIadLPNMOL7QxrBO1SHBKkEOA0o4LJSfC0bxVJ1J49DwciYtNb1G12N_frC1cUxszchYRn9X01VU152N0N2J-iYvx_eUtj77tYo-OG3Il0rMJMYZDpmER5m7FX64Rk7b4ITf9266W6itYCcYA_LlRDVnbCCN_Qlz_Q0XunB1EUw2kYdydRCTLzfK7EtXIsLcu_xLdJyR3eZEpVrLtkdBcVu2YcSAHwmhAOdND6Kb35p7lp41glviql7VWfWQNfmXnSYFwMKCiCcfzNSNqU2EkuEaTw9OAw&refId=WdvhzS6DFpJyDgx52TWNew%3D%3D&trackingId=25%2Fjikwxftp2u8gI1MsCVQ%3D%3D&trk=flagship3_search_srp_jobs,1st shift cleaner- 31496,Harvard Maintenance,,"Chicago, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4115296758/?eBP=CwEAAAGVqCf7Accdei9K7gTScJIA1kRfJPIt6-KWDOv985ZM13QO_oWD8SveOmDGmJXG4hnLVMnJWTNpuqGRllRAtXudmMsPSxlG51CG-FJDSQtI_1gxPa4Hoen4zU_zSta1HxlwO5Mpeo0JUwjWhEKqmK2EGK7RkWWUkBwmQppXz9olJFqVSdg-OEwq2dKg3qqRnJCU87qEH6CEu3moKRKD74ITcrcNwTqA9C96bhiTacTviEt8qWA8oJoasqjLJruiFVS17DQlO7gKhBQBJH4yf3xRxsA7eMh5xe8JUgkJlvNsMFDLm18m2fTx67yOygeIi-HPvx0kl0Ec7rK4ceK7sIpYJKcvl0jrMLC3FsAo8JoSIdEvyTN9nJhWeGCnt3QAqeMRIlMKczRDYmGYaDM_UBhWsCG_xZJttw1175oLp99pkj5DX12W90zTTAzeVrLVqg0oZE5BnUodxX2v2Ycu&refId=nW%2F4Ub8xtwKdRL5yMH1gBw%3D%3D&trackingId=08VDsIc0ZGGhUChKvmFEbQ%3D%3D&trk=flagship3_search_srp_jobs,Airport Janitorial agent (AA) - ORD,Unifi,,"Chicago, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4168180958/?eBP=CwEAAAGVqCn1lmz_3RLTe3IT5Xb8Sa3_xXHi8RaonD_y5X2v3s8D7L0q5O4YsL1jPC8XHkFh3IAq3C2ABMRiNord1H5a3SvamuNHbRwWKyd_lnTyvFapA6AXdX97ALDtAYRmqA8QRIEENXQlwCxhQ2_P1Z3aqJ5mSQzldtcv8PldGsuzChUHbyEXv3ORFN08IJYspyM-fHPEcHEH18fKnOuzrdkz55tf7DmO2vSyftt2hNzbc5c4N9HAK7xMCSFbi4aQ94VNLQLxtdH0tgxMt9xYhpu7sdt5Ph06N0S6TS-313St2LrGYTddHpTMq_tztb9TaMXfheYdcgssutB4vi93QXnZKVpfaq6e8gQF2V3Hi22BRvM1w0fCmykGBTfBVtMG7Nnf9P7E-QOLcwHh7j177_LlqpnI1s_dzsZLA1QEV-tNXB1Vw3xOTkjepRZ_hlVm7J-UaDf5ZQzmTVtuU5lJFZevJjZCoFO_DDb-jPgdTTD6RkXWT-unEWrg5bpalwU&refId=MkN%2BeWiiYSkU%2FiXs0ESd8g%3D%3D&trackingId=AeplJKCdjx4wFrP0E2UfGg%3D%3D&trk=flagship3_search_srp_jobs,Temporary Janitor - Projects,City Colleges of Chicago,,"Chicago, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4183455871/?eBP=CwEAAAGVqCyGpzssCohkxsH_qn8wTglu8Q7BtuqzFb_l-xG_vdRVL7eM4Gw-HswZY1vSHTD0dfuWrdVTg8kfYsj1jFknfYyeoQbpbzdU33Ai6WO2jCxOywvPeA7pxWeMOznn1Wmc55FR72l89f75LiH2B0bBWsMSeIXMBPanULALjGHcb5mdJRpxT2fK7v8F6AKlEZLYUZjFA6gO5TQoDMlaMTirmxJdPtcJskANEdNWuSz1SautjAoQ7ndU5_OxFbpA_NKvzWDoPne_UoI49v-EVww031GygGheqK-xCBSkSLOutbZnc68N_vPOsMAK7-24yZVFEOqPjda3KyrGdZMWwv4_FiAdIRqzmCkmacZnEhxcPHH1otybSOsPwvHCOZxGA0VuARB2mO0AOGuosuq1nPQckLo6jGsBH0W-7Shflf2FB-W01tMY2IT8h8wpzibSnsmUDVNKbCU6IhA29LHT&refId=CBSlwDHzy8n0F1%2FxAhd3rw%3D%3D&trackingId=75ad1UfbVciYV1oQZBtQWA%3D%3D&trk=flagship3_search_srp_jobs,Housekeeper,ClarkLindsey,,"Urbana, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4180877969/?eBP=CwEAAAGVqC52qzjgXf_I5Y1JtTV9uRZ4KCsDRp0aV7I7mvk4C2xcEd7uU-k-uGzOfUmbE6HDjCIFBj-oKrPi1fdxEwd0cuQb1q6irYd2pEKCSAfdgBRsO8_g4FxUg22Ni1kZg9jNUBLcdE5v7Iy_Grhj6J7qwYgP14OHiLNJEqw_UQ4hHNK6tscTPbyBmibMZVAKfn6rbkrmsYfKa5arESLDtfr0quVQ_YYLabfS27j_oJIv3rKlyw2GDpmX8VK7rUZX_Wf7buPh0uIQJh_y4OoyEVo_U3DFYFSR5IPLMsESHNGhKmNX-d1IgghOC-SL_0QcZJHdW6Q2WTYqNe4Apn2gsM4vSTx0X644_dyaboxF2NXedM3ltZbM_ylcJxVKUYIsc1RqRaimEGdCDNIENFBS0lVEDsspnvXMLnqStj8_ZnJmovsaCfsEGvEx62yQX8OUte7El0bFYjacGwePbBzA3K-Q8ppw4un3xQKF3eVwViHS7yeJkrzzFKLCfVPn&refId=RTqchr8N2NESPL4NotFcOQ%3D%3D&trackingId=sqJtrztOjEk7nv2A6lfg7g%3D%3D&trk=flagship3_search_srp_jobs,Warehouse Janitor - 2nd Shift,RJW Logistics Group,,"Woodridge, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4179556063/?eBP=CwEAAAGVqDBg0zlCO38ijX2tky8Mea7k04ppx0mUYUvDppPfT3dvWZTPK5C7-iyWuHo6L8RN263-W04LE0aTINBQGykanQN7fJ_0MavH0X-z5LX_i11b9A22LbpceYF_gQZ79cajdtxcTHmfU7dEQRLFAoIXwuTcqIYWNULvg3C4aAAYF5I2uXrgfhuKmP8kLnJI1onv_jMgjwpJqoINBg2m9YfyF2bngRC8aZUkue14fufV-UJXYe4RBa65wvp74h3AfCPaMn5-O7CrDTPMPGjN2TcDOrHjl7DntnqxLnrF_LAyzvUj_HngprIdNFzaoXDeIEyCzcIw2Adpz_DVKshMN8RuvO8pLdD2RaYNN31CqHpH9XK5ctHXh_5Vft-3LjEl8KSKA8Zrivx9loc7AeKoWcsk8Qji3KLnG9ziqaoll2mzmrIrAz6J_36BUGGahILtp_dVR25kgDL98Yc&refId=0KX4lAGAmXpvRUfGMfRSbQ%3D%3D&trackingId=FVVfMQ%2F48Z%2F4TTYymrY%2BsQ%3D%3D&trk=flagship3_search_srp_jobs,Housekeeper CDH Casual Weekends Only,Northwestern Medicine,,"Winfield, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4125702657/?eBP=CwEAAAGVqDBg01qfNIDPm9gFvTnhGzizmR710U2spG_dNg-zk17B0rMsXEEWtn8xE0rwggfsuQFl4jqFTw4fkbLBZx80TwiKlcur_wYdSZnzG-pLDNGt7CAu08JZf65bMn_x1-7mtW-EoGwDxWQUM0yU8uK1AY9fmy6Xwvnabe4xzgztI-7hSUrZcqnSDNlRQwNJmRuUROA_T4jJikdzMbwwSQxZXwLJ_LQ2e16v2rd0zZBy50iLTC1KduK-BQaTgLwe6Qw4EzmGqirfrHEEEu3Jpt4Rc5KQC_lYOCRi-tGl0C1Jya9Auo4dM_r74JKyDSppOiB5wunWdXGr4y1BKxiY7sxtee7xz5xV63vM5aI9yUC6LTX-kiu4Iphs2XdEb_cRG-p7wohvH5it-lwFnF8sZu36VdSx-tZWscB0UUmRagMxSikdfl-j9_eb3nlIsu7xKRm245sPyWvnq1p9kUjcNi-C9sQL0QMnvW0Pu_CXKTRAs8RvsCEj_FDUFKFMtfw&refId=0KX4lAGAmXpvRUfGMfRSbQ%3D%3D&trackingId=7kk5sVKPPQfrJ4bJeICwJg%3D%3D&trk=flagship3_search_srp_jobs,HOUSEKEEPING HOUSEPERSON,Crescent Hotels & Resorts,,"Deerfield, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4183405428/?eBP=CwEAAAGVqDJHV_jKpfwXye9h0q8AGtH26UP9Nl2_ikHENxDEzoFyPfnfBdx1II-VTUOhSMXVpTndUh6WwEhPylzRsJfyj22uzjaSImaFWgAEpBFEZxJx9iLB6NhsdEyuqX6NokFfSKYtV5S6xrArOsx9ZQM1-LI0DmAFDiqKw5Kok6tUTqmEwfTBcUtF17xdvuIsaGN29V2RFUUP6Ts-MOZDqm9USqcHXG_wC5JnnvWlYhqKTPo_k96gzcJ5Llb8IjqBo--dzna5OobrpMHqo-he9zGYZSuTp2PisbD8YKmtc7YpcYO97aipN_LinbYYkIyUbPOa5_GWUT-RwZYKcFL7FdD2z-AU3n1vyoBuhKomU8r9OFbFy9mipgciB_ypcKGzSB7UxxNBKcpfVJ22btrzn6BPnzizBo4EqKRF6ujKUllxWgpdqTtr5lMz7Q17_HkewuEvDLsNEr3GwuPkBg4B&refId=%2FxkVl8yzNQGA14n7dkSK%2BQ%3D%3D&trackingId=6gQXsWDw6APz9syXm%2B0frA%3D%3D&trk=flagship3_search_srp_jobs,Housekeeper,Yona Solutions,,"Lebanon, IL",$0,Not listed,Not listed,Not listed
https://www.linkedin.com/jobs/view/4150549025/?eBP=CwEAAAGVqDQ59CFeotZpncdCReRlsIkhnnOaFPoQoeRN0wpKqE2qFJwRj81cna0axa_cMWNC8HO_75Kwa80hzpWHozk_xr1i9vDkvD1GVDrM4gPt_KQDtcVoER2u55XG624VB911-ehoZlsxQMnKSydy-Y9e05XeB-n7az89azqX7LPdL-3Rtly1pq13Jl2qJIkMdT-QXleQtll9cEeJvEfBkfLX8NnsnkZuYR1jX2qDPjkuLvVR0ezEcmItYfmITOFbAcVusaGYqVUe62Oyl4RoLb162vbW06Li5UAoeiVBsyFRG9qy28-PihA1F0Uhh1qf3bQbbOCaK_Hh6520hwAHVC_tpFz3U7fxUXD6cPi_S5m2XdjVK5rRSeuEc0ZzaneBeALXAQFZxxo8a1XkfNptkmiZxU2Ur1tZBBnVNz_pMo4WL4xftnh9VkRc6ucX7fPvrmlrDX15N8Khvt2UAzuLbP3D9hkFM4-KioET9_ihx95lXAo6wpRX8XULg0e2OcO1Gw4&refId=%2FH7NvwiA%2FoixCd4MqVbZdA%3D%3D&trackingId=7yPd83IHBQOMOLV6unulJQ%3D%3D&trk=flagship3_search_srp_jobs,Janitor - Project Person,Allied Universal Janitorial Services,,"Glenview, IL",$0,Not listed,Not listed,Not listed
